********************************************************************************

Well:		BILABRI D2
Path:		Original Path
Hole:		
Start:		418.90(m)
End:			1624.00(m)
Date/Time:	Saturday, August 05, 2006 /05:57:27
********************************************************************************


DEPTH                   TCDX                    ROP_AVG                 GR1AX                   RACLX                   RPCHX                   
m                       degF                    m/hr                    API                     ohm.m                   ohm.m                   

1268.90                 -999.25                 51.63                   -999.25                 0.567                   0.471                   
1269.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1269.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1269.20                 -999.25                 35.81                   60.4                    0.583                   0.450                   
1269.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1269.40                 -999.25                 -999.25                 -999.25                 0.591                   0.515                   
1269.50                 -999.25                 25.60                   65.9                    -999.25                 -999.25                 
1269.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1269.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1269.80                 -999.25                 21.09                   64.6                    -999.25                 -999.25                 
1269.90                 -999.25                 -999.25                 -999.25                 0.596                   0.460                   
1270.00                 -999.25                 -999.25                 59.6                    -999.25                 -999.25                 
1270.10                 -999.25                 18.54                   -999.25                 0.590                   0.503                   
1270.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1270.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1270.40                 -999.25                 16.77                   65.5                    0.598                   0.460                   
1270.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1270.60                 -999.25                 -999.25                 62.5                    0.594                   0.492                   
1270.70                 -999.25                 15.78                   -999.25                 -999.25                 -999.25                 
1270.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1270.90                 -999.25                 -999.25                 60.8                    -999.25                 -999.25                 
1271.00                 -999.25                 16.91                   -999.25                 0.593                   0.476                   
1271.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1271.20                 -999.25                 -999.25                 63.8                    -999.25                 -999.25                 
1271.30                 -999.25                 18.58                   -999.25                 0.589                   0.515                   
1271.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1271.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1271.60                 -999.25                 18.44                   69.7                    0.593                   0.460                   
1271.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1271.80                 -999.25                 -999.25                 65.0                    -999.25                 -999.25                 
1271.90                 -999.25                 22.23                   -999.25                 0.584                   0.503                   
1272.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1272.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1272.20                 -999.25                 21.94                   61.3                    -999.25                 -999.25                 
1272.30                 -999.25                 -999.25                 -999.25                 0.578                   0.445                   
1272.40                 -999.25                 -999.25                 61.7                    -999.25                 -999.25                 
1272.50                 -999.25                 20.74                   -999.25                 -999.25                 -999.25                 
1272.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1272.70                 -999.25                 -999.25                 -999.25                 0.573                   0.460                   
1272.80                 -999.25                 20.00                   -999.25                 -999.25                 -999.25                 
1272.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1273.00                 -999.25                 -999.25                 62.5                    0.590                   0.450                   
1273.10                 -999.25                 19.75                   -999.25                 -999.25                 -999.25                 
1273.20                 -999.25                 -999.25                 62.1                    -999.25                 -999.25                 
1273.30                 -999.25                 -999.25                 -999.25                 0.620                   0.460                   
1273.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1273.50                 -999.25                 21.21                   -999.25                 -999.25                 -999.25                 
1273.60                 -999.25                 -999.25                 71.8                    -999.25                 -999.25                 
1273.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1273.80                 -999.25                 19.49                   -999.25                 -999.25                 -999.25                 
1273.90                 100.4                   -999.25                 65.5                    -999.25                 -999.25                 
1274.00                 -999.25                 -999.25                 -999.25                 0.736                   0.609                   
1274.10                 -999.25                 14.55                   -999.25                 -999.25                 -999.25                 
1274.20                 -999.25                 -999.25                 -999.25                 0.766                   0.762                   
1274.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1274.40                 -999.25                 12.21                   -999.25                 -999.25                 -999.25                 
1274.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1274.60                 -999.25                 -999.25                 80.1                    -999.25                 -999.25                 
1274.70                 -999.25                 11.77                   -999.25                 -999.25                 -999.25                 
1274.80                 -999.25                 -999.25                 84.8                    0.790                   0.689                   
1274.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1275.00                 -999.25                 10.45                   -999.25                 -999.25                 -999.25                 
1275.10                 -999.25                 -999.25                 -999.25                 0.781                   0.616                   
1275.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1275.30                 -999.25                 13.04                   -999.25                 -999.25                 -999.25                 
1275.40                 -999.25                 -999.25                 83.5                    -999.25                 -999.25                 
1275.50                 -999.25                 -999.25                 -999.25                 0.761                   0.557                   
1275.60                 -999.25                 12.02                   -999.25                 -999.25                 -999.25                 
1275.70                 -999.25                 -999.25                 85.6                    -999.25                 -999.25                 
1275.80                 -999.25                 -999.25                 -999.25                 0.757                   0.576                   
1275.90                 -999.25                 12.86                   -999.25                 -999.25                 -999.25                 
1276.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1276.10                 -999.25                 -999.25                 89.4                    -999.25                 -999.25                 
1276.20                 -999.25                 12.48                   -999.25                 -999.25                 -999.25                 
1276.30                 -999.25                 -999.25                 -999.25                 0.763                   0.589                   
1276.40                 -999.25                 -999.25                 84.3                    -999.25                 -999.25                 
1276.50                 -999.25                 11.69                   -999.25                 -999.25                 -999.25                 
1276.60                 -999.25                 -999.25                 -999.25                 0.788                   0.602                   
1276.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1276.80                 -999.25                 11.28                   -999.25                 -999.25                 -999.25                 
1276.90                 -999.25                 -999.25                 88.5                    -999.25                 -999.25                 
1277.00                 -999.25                 -999.25                 -999.25                 0.798                   0.609                   
1277.10                 -999.25                 13.17                   -999.25                 -999.25                 -999.25                 
1277.20                 -999.25                 -999.25                 89.4                    -999.25                 -999.25                 
1277.30                 -999.25                 -999.25                 -999.25                 0.809                   0.609                   
1277.40                 -999.25                 12.62                   -999.25                 -999.25                 -999.25                 
1277.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1277.60                 -999.25                 -999.25                 75.9                    -999.25                 -999.25                 
1277.70                 -999.25                 12.96                   -999.25                 0.833                   0.589                   
1277.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1277.90                 -999.25                 -999.25                 85.2                    0.839                   0.630                   
1278.00                 -999.25                 14.75                   -999.25                 -999.25                 -999.25                 
1278.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1278.20                 -999.25                 -999.25                 88.1                    0.862                   0.659                   
1278.30                 -999.25                 15.09                   -999.25                 -999.25                 -999.25                 
1278.40                 100.4                   -999.25                 85.2                    -999.25                 -999.25                 
1278.50                 -999.25                 -999.25                 -999.25                 0.875                   0.644                   
1278.60                 -999.25                 15.33                   -999.25                 -999.25                 -999.25                 
1278.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1278.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1278.90                 -999.25                 15.29                   87.3                    -999.25                 -999.25                 
1279.00                 -999.25                 -999.25                 -999.25                 0.886                   0.630                   
1279.10                 -999.25                 -999.25                 85.2                    -999.25                 -999.25                 
1279.20                 -999.25                 17.29                   -999.25                 0.891                   0.616                   
1279.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1279.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1279.50                 -999.25                 -999.25                 84.8                    -999.25                 -999.25                 
1279.60                 -999.25                 19.71                   -999.25                 0.897                   0.651                   
1279.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1279.80                 -999.25                 -999.25                 81.0                    0.905                   0.651                   
1279.90                 -999.25                 21.84                   -999.25                 -999.25                 -999.25                 
1280.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1280.10                 -999.25                 -999.25                 74.7                    -999.25                 -999.25                 
1280.20                 -999.25                 24.68                   -999.25                 0.909                   0.681                   
1280.30                 -999.25                 -999.25                 83.5                    -999.25                 -999.25                 
1280.40                 -999.25                 -999.25                 -999.25                 0.911                   0.656                   
1280.50                 -999.25                 24.84                   -999.25                 -999.25                 -999.25                 
1280.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1280.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1280.80                 -999.25                 24.04                   81.5                    -999.25                 -999.25                 
1280.90                 -999.25                 -999.25                 84.3                    0.913                   0.659                   
1281.00                 -999.25                 -999.25                 -999.25                 0.909                   0.651                   
1281.10                 -999.25                 21.16                   -999.25                 -999.25                 -999.25                 
1281.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1281.30                 -999.25                 -999.25                 78.9                    0.913                   0.666                   
1281.40                 -999.25                 20.33                   -999.25                 -999.25                 -999.25                 
1281.50                 -999.25                 -999.25                 76.8                    0.915                   0.659                   
1281.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1281.70                 -999.25                 19.17                   -999.25                 -999.25                 -999.25                 
1281.80                 -999.25                 -999.25                 92.7                    0.915                   0.644                   
1281.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1282.00                 -999.25                 19.26                   84.8                    -999.25                 -999.25                 
1282.10                 -999.25                 -999.25                 -999.25                 0.914                   0.637                   
1282.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1282.30                 -999.25                 18.29                   -999.25                 -999.25                 -999.25                 
1282.40                 -999.25                 -999.25                 79.3                    0.908                   0.659                   
1282.50                 -999.25                 -999.25                 83.9                    0.904                   0.659                   
1282.60                 -999.25                 15.88                   -999.25                 -999.25                 -999.25                 
1282.70                 -999.25                 -999.25                 -999.25                 0.904                   0.644                   
1282.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1282.90                 -999.25                 15.44                   87.7                    0.904                   0.623                   
1283.00                 -999.25                 -999.25                 78.5                    -999.25                 -999.25                 
1283.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1283.20                 -999.25                 15.47                   -999.25                 0.898                   0.666                   
1283.30                 -999.25                 -999.25                 81.0                    -999.25                 -999.25                 
1283.40                 -999.25                 -999.25                 81.0                    0.901                   0.637                   
1283.50                 -999.25                 13.53                   -999.25                 -999.25                 -999.25                 
1283.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1283.70                 -999.25                 -999.25                 -999.25                 0.897                   0.659                   
1283.80                 -999.25                 11.38                   86.0                    -999.25                 -999.25                 
1283.90                 -999.25                 -999.25                 86.4                    0.891                   0.666                   
1284.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1284.10                 102.4                   8.24                    -999.25                 -999.25                 -999.25                 
1284.20                 -999.25                 -999.25                 87.7                    -999.25                 -999.25                 
1284.30                 -999.25                 -999.25                 -999.25                 0.878                   0.637                   
1284.40                 -999.25                 0.00                    85.2                    -999.25                 -999.25                 
1284.50                 -999.25                 -999.25                 -999.25                 0.868                   0.630                   
1284.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1284.70                 -999.25                 3.09                    -999.25                 0.869                   0.616                   
1284.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1284.90                 -999.25                 -999.25                 87.7                    0.873                   0.616                   
1285.00                 -999.25                 5.99                    -999.25                 -999.25                 -999.25                 
1285.10                 -999.25                 -999.25                 92.7                    -999.25                 -999.25                 
1285.20                 -999.25                 -999.25                 86.0                    -999.25                 -999.25                 
1285.30                 -999.25                 10.17                   -999.25                 0.900                   0.644                   
1285.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1285.50                 -999.25                 -999.25                 87.7                    0.921                   0.666                   
1285.60                 -999.25                 0.77                    -999.25                 -999.25                 -999.25                 
1285.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1285.80                 -999.25                 -999.25                 88.5                    0.993                   0.673                   
1285.90                 -999.25                 -999.25                 -999.25                 1.052                   0.697                   
1286.00                 -999.25                 0.00                    91.5                    -999.25                 -999.25                 
1286.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1286.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1286.30                 -999.25                 2.76                    86.4                    -999.25                 -999.25                 
1286.40                 -999.25                 -999.25                 80.6                    1.322                   0.824                   
1286.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1286.60                 -999.25                 6.74                    -999.25                 -999.25                 -999.25                 
1286.70                 -999.25                 -999.25                 -999.25                 1.546                   1.342                   
1286.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1286.90                 -999.25                 10.04                   -999.25                 -999.25                 -999.25                 
1287.00                 -999.25                 -999.25                 78.9                    -999.25                 -999.25                 
1287.10                 -999.25                 -999.25                 -999.25                 1.955                   3.957                   
1287.20                 -999.25                 2.47                    66.7                    -999.25                 -999.25                 
1287.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1287.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1287.50                 -999.25                 6.61                    -999.25                 -999.25                 -999.25                 
1287.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1287.70                 -999.25                 -999.25                 -999.25                 2.802                   4.976                   
1287.80                 -999.25                 10.72                   63.8                    -999.25                 -999.25                 
1287.90                 -999.25                 -999.25                 -999.25                 3.090                   3.230                   
1288.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1288.10                 -999.25                 14.61                   -999.25                 3.198                   1.856                   
1288.20                 -999.25                 -999.25                 -999.25                 2.895                   1.876                   
1288.30                 -999.25                 -999.25                 69.7                    -999.25                 -999.25                 
1288.40                 -999.25                 11.04                   43.7                    -999.25                 -999.25                 
1288.50                 102.4                   -999.25                 -999.25                 -999.25                 -999.25                 
1288.60                 -999.25                 -999.25                 36.1                    -999.25                 -999.25                 
1288.70                 -999.25                 11.30                   -999.25                 2.601                   1.386                   
1288.80                 -999.25                 -999.25                 34.0                    -999.25                 -999.25                 
1288.90                 -999.25                 -999.25                 -999.25                 2.488                   1.496                   
1289.00                 -999.25                 12.56                   -999.25                 -999.25                 -999.25                 
1289.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1289.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1289.30                 -999.25                 15.29                   31.1                    2.334                   1.759                   
1289.40                 -999.25                 -999.25                 30.6                    -999.25                 -999.25                 
1289.50                 -999.25                 -999.25                 -999.25                 2.325                   2.021                   
1289.60                 -999.25                 14.84                   -999.25                 -999.25                 -999.25                 
1289.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1289.80                 -999.25                 -999.25                 31.5                    -999.25                 -999.25                 
1289.90                 -999.25                 17.75                   -999.25                 -999.25                 -999.25                 
1290.00                 -999.25                 -999.25                 34.0                    2.384                   1.957                   
1290.10                 -999.25                 -999.25                 -999.25                 2.394                   1.876                   
1290.20                 -999.25                 22.63                   -999.25                 -999.25                 -999.25                 
1290.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1290.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1290.50                 -999.25                 25.34                   33.2                    2.239                   4.288                   
1290.60                 -999.25                 -999.25                 35.3                    2.200                   3.957                   
1290.70                 -999.25                 -999.25                 -999.25                 2.196                   3.230                   
1290.80                 -999.25                 24.10                   -999.25                 -999.25                 -999.25                 
1290.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1291.00                 -999.25                 -999.25                 36.5                    -999.25                 -999.25                 
1291.10                 -999.25                 22.95                   39.0                    2.159                   2.683                   
1291.20                 -999.25                 -999.25                 38.6                    -999.25                 -999.25                 
1291.30                 -999.25                 -999.25                 -999.25                 2.208                   2.521                   
1291.40                 -999.25                 23.23                   -999.25                 -999.25                 -999.25                 
1291.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1291.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1291.70                 -999.25                 19.52                   35.3                    2.282                   1.740                   
1291.80                 -999.25                 -999.25                 -999.25                 2.295                   1.978                   
1291.90                 -999.25                 -999.25                 35.7                    -999.25                 -999.25                 
1292.00                 -999.25                 19.30                   -999.25                 -999.25                 -999.25                 
1292.10                 -999.25                 -999.25                 -999.25                 2.505                   0.974                   
1292.20                 -999.25                 -999.25                 38.2                    -999.25                 -999.25                 
1292.30                 -999.25                 -999.25                 38.2                    2.603                   0.673                   
1292.40                 -999.25                 19.36                   -999.25                 -999.25                 -999.25                 
1292.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1292.60                 -999.25                 -999.25                 -999.25                 2.537                   1.125                   
1292.70                 -999.25                 20.89                   72.2                    2.598                   1.722                   
1292.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1292.90                 -999.25                 -999.25                 73.4                    2.595                   2.915                   
1293.00                 -999.25                 17.85                   -999.25                 -999.25                 -999.25                 
1293.10                 -999.25                 -999.25                 56.7                    2.394                   2.392                   
1293.20                 -999.25                 -999.25                 40.7                    -999.25                 -999.25                 
1293.30                 -999.25                 18.27                   -999.25                 2.349                   1.496                   
1293.40                 -999.25                 -999.25                 33.2                    2.344                   1.189                   
1293.50                 -999.25                 -999.25                 35.7                    -999.25                 -999.25                 
1293.60                 -999.25                 -999.25                 -999.25                 2.214                   1.916                   
1293.70                 -999.25                 -999.25                 29.8                    2.163                   2.521                   
1293.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1293.90                 -999.25                 36.11                   38.6                    -999.25                 -999.25                 
1294.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1294.10                 -999.25                 -999.25                 32.7                    -999.25                 -999.25                 
1294.20                 -999.25                 31.18                   -999.25                 -999.25                 -999.25                 
1294.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1294.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1294.50                 -999.25                 22.68                   -999.25                 -999.25                 -999.25                 
1294.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1294.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1294.80                 -999.25                 0.00                    -999.25                 -999.25                 -999.25                 
1294.90                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1295.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1295.10                 -999.25                 10.13                   -999.25                 -999.25                 -999.25                 
1295.20                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1295.30                 -999.25                 -999.25                 -999.25                 2.159                   1.703                   
1295.40                 -999.25                 12.10                   -999.25                 -999.25                 -999.25                 
1295.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1295.60                 -999.25                 -999.25                 -999.25                 2.077                   2.418                   
1295.70                 -999.25                 25.57                   -999.25                 -999.25                 -999.25                 
1295.80                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1295.90                 -999.25                 -999.25                 36.9                    2.047                   2.521                   
1296.00                 -999.25                 39.07                   -999.25                 -999.25                 -999.25                 
1296.10                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1296.20                 -999.25                 -999.25                 34.4                    2.001                   2.562                   
1296.30                 -999.25                 38.15                   -999.25                 -999.25                 -999.25                 
1296.40                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1296.50                 -999.25                 -999.25                 -999.25                 2.040                   2.131                   
1296.60                 -999.25                 32.49                   35.1                    -999.25                 -999.25                 
1296.70                 -999.25                 -999.25                 35.7                    -999.25                 -999.25                 
1296.80                 -999.25                 -999.25                 -999.25                 2.086                   2.086                   
1296.90                 -999.25                 29.60                   -999.25                 -999.25                 -999.25                 
1297.00                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1297.10                 -999.25                 -999.25                 35.7                    -999.25                 -999.25                 
1297.20                 -999.25                 30.68                   -999.25                 2.175                   2.495                   
1297.30                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1297.40                 -999.25                 -999.25                 34.0                    2.259                   1.357                   
1297.50                 -999.25                 33.79                   -999.25                 -999.25                 -999.25                 
1297.60                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1297.70                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1297.80                 -999.25                 28.34                   34.4                    -999.25                 -999.25                 
1297.90                 -999.25                 -999.25                 -999.25                 2.002                   1.299                   
1298.00                 -999.25                 -999.25                 37.4                    1.940                   1.703                   
1298.10                 -999.25                 25.73                   -999.25                 -999.25                 -999.25                 
1298.20                 -999.25                 -999.25                 -999.25                 1.975                   1.856                   
1298.30                 -999.25                 -999.25                 36.1                    -999.25                 -999.25                 
1298.40                 -999.25                 25.15                   -999.25                 2.056                   1.597                   
1298.50                 -999.25                 -999.25                 37.4                    -999.25                 -999.25                 
1298.60                 -999.25                 -999.25                 -999.25                 2.282                   3.006                   
1298.70                 -999.25                 -999.25                 42.8                    -999.25                 -999.25                 
1298.80                 -999.25                 20.56                   -999.25                 2.431                   3.613                   
1298.90                 -999.25                 -999.25                 41.6                    -999.25                 -999.25                 
1299.00                 -999.25                 -999.25                 -999.25                 2.522                   6.478                   
1299.10                 -999.25                 18.29                   36.9                    -999.25                 -999.25                 
1299.20                 -999.25                 -999.25                 -999.25                 2.440                   3.918                   
1299.30                 -999.25                 -999.25                 30.6                    -999.25                 -999.25                 
1299.40                 -999.25                 18.63                   -999.25                 -999.25                 -999.25                 
1299.50                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
1299.60                 -999.25                 -999.25                 34.0                    -999.25                 -999.25                 
1299.70                 -999.25                 18.39                   -999.25                 2.336                   4.078                   
