Depth	TVD	ROP  Gas(units)	C1(PPM)	C2	C3	iC4	nC4	C5	
2729	2577.59	19.87	81	8019	0	0	0	0	0
2730	2578.43	21.59	80	7920	0	0	0	0	0
2731	2579.27	27.98	78	7722	0	0	0	0	0
2732	2580.11	25.17	79	7821	0	0	0	0	0
2733	2580.95	19.7	80	7920	0	0	0	0	0
2734	2581.79	19.23	85	8415	0	0	0	0	0
2735	2582.63	20.13	86	8514	0	0	0	0	0
2736	2583.46	25.75	87	8613	0	0	0	0	0
2737	2584.3	21.17	89	8811	0	0	0	0	0
2738	2585.14	37.29	91	9009	0	0	0	0	0
2739	2585.98	41.15	95	9405	0	0	0	0	0
2740	2586.82	29.18	95	9405	0	0	0	0	0
2741	2587.66	27.68	96	9504	0	0	0	0	0
2742	2588.5	25.72	95	9405	0	0	0	0	0
2743	2589.34	29.25	96	9504	0	0	0	0	0
2744	2590.18	20.91	95	9405	0	0	0	0	0
2745	2591.02	20.7	94	9306	0	0	0	0	0
2746	2591.86	25.2	93	9207	0	0	0	0	0
2747	2592.7	26.76	92	9108	0	0	0	0	0
2748	2593.54	23.79	91	9009	0	0	0	0	0
2749	2594.38	21.21	90	8910	0	0	0	0	0
2750	2595.22	20.47	89	8811	0	0	0	0	0
2751	2596.06	23.23	88	8712	0	0	0	0	0
2752	2596.9	21.02	87	8613	0	0	0	0	0
2753	2597.74	21.54	86	8514	0	0	0	0	0
2754	2598.57	35.6	85	8415	0	0	0	0	0
2755	2599.57	21.34	86	8514	0	0	0	0	0
2756	2600.18	18.57	89	8811	0	0	0	0	0
2757	2601.09	23.66	92	9108	0	0	0	0	0
2758	2601.93	23.74	98	9702	0	0	0	0	0
2759	2602.77	21.68	99	9801	0	0	0	0	0
2760	2603.61	24.75	108	10692	0	0	0	0	0
2761	2604.45	25.25	105	10395	0	0	0	0	0
2762	2605.29	25.79	102	10098	0	0	0	0	0
2763	2606.13	24.54	99	9801	0	0	0	0	0
2764	2606.97	20.26	100	9900	0	0	0	0	0
2765	2607.81	24.62	99	9801	0	0	0	0	0
2766	2608.65	26.08	101	9999	0	0	0	0	0
2767	2609.49	29.02	102	10098	0	0	0	0	0
2768	2610.33	26.75	101	9999	0	0	0	0	0
2769	2611.17	20.92	100	9900	0	0	0	0	0
2770	2612.01	18.67	99	9801	0	0	0	0	0
2771	2612.85	22.25	100	9900	0	0	0	0	0
2772	2613.69	22.05	102	10098	0	0	0	0	0
2773	2614.53	22.62	104	10296	0	0	0	0	0
2774	2615.37	23.76	105	10395	0	0	0	0	0
2775	2616.21	22.96	103	10197	0	0	0	0	0
2776	2617.05	22.82	101	9999	0	0	0	0	0
2777	2617.89	22.31	96	9504	0	0	0	0	0
2778	2618.55	23.64	91	9009	0	0	0	0	0
2779	2619.14	21.72	89	8811	0	0	0	0	0
2780    2620.40 97.96   7        693    0       0       0       0       0 
2781    2621.40 59.98   7        693    0       0       0       0       0
2782    2622.08 10.36   8        792    0       0       0       0       0
2783	2623.04	12.52	8	792	0	0	0	0	0
2784	2624.64	23.62	11	1089	0	0	0	0	0
2785	2625.48	26.16	11	1089	0	0	0	0	0
2786	2626.32	20.13	11	1089	0	0	0	0	0
2787	2627.16	22.03	11	1089	0	0	0	0	0
2788	2628	18.42	10	990	0	0	0	0	0
2789	2628.84	21.6	10	990	0	0	0	0	0
2790	2629.68	21.91	10	990	0	0	0	0	0
2791	2630.51	30.95	11	1089	0	0	0	0	0
2792	2631.35	12.3	12	1188	0	0	0	0	0
2793	2632.19	5.89	12	1188	0	0	0	0	0
2794	2633.03	22.13	12	1188	0	0	0	0	0
2795	2633.87	29.37	12	1188	0	0	0	0	0
2796	2634.71	25.43	12	1188	0	0	0	0	0
2797	2635.55	28.86	10	990	0	0	0	0	0
2798	2636.39	25.13	12	1188	0	0	0	0	0
2799	2637.23	72.87	12	1188	0	0	0	0	0
2800	2638.06	36.8	14	1386	0	0	0	0	0
2801	2638.9	23.02	14	1386	0	0	0	0	0
2802	2639.74	21.16	17	1683	0	0	0	0	0
2803	2640.58	35.56	17	1683	0	0	0	0	0
2804	2641.42	35.52	17	1683	0	0	0	0	0
2805	2642.26	25.29	14	1386	0	0	0	0	0
2806	2643.1	25.56	15	1485	0	0	0	0	0
2807	2643.94	31.86	15	1485	0	0	0	0	0
2808	2644.78	28.85	14	1386	0	0	0	0	0
2809	2645.61	30.69	16	1584	0	0	0	0	0
2810	2646.45	32.87	16	1584	0	0	0	0	0
2811	2647.29	26.54	13	1287	0	0	0	0	0
2812	2648.05	23.97	11	1089	0	0	0	0	0
2813	2648.11	20.8	10	990	0	0	0	0	0
2814	2648.95	28.11	11	1089	0	0	0	0	0
2815	2649.79	26.11	11	1089	0	0	0	0	0
2816	2650.63	30.53	15	1485	0	0	0	0	0
2817	2651.47	29.21	20	1980	0	0	0	0	0
2818	2652.31	28.25	20	1980	0	0	0	0	0
2819	2653.15	34.25	25	2475	0	0	0	0	0
2820	2653.99	31.07	35	3465	0	0	0	0	0
2821	2654.82	28.81	40	3880	40	0	0	0	0
2822	2655.66	22.75	45	4365	45	0	0	0	0
2823	2656.5	27.07	50	4850	50	0	0	0	0
2824	2657.34	28.47	56	5432	56	0	0	0	0
2825	2658.18	25.87	157	15229	157	0	0	0	0
2826	2659.02	36.45	211	20467	211	0	0	0	0
2827	2659.86	69.32	877	85069	877	0	0	0	0
2828	2660.7	41.69	3120	302640	3120	0	0	0	0
2829	2661.54	23.88	2935	284695	2935	0	0	0	0
2830	2662.38	22.07	1881	182457	1881	0	0	0	0
2831	2663.22	8.73	1789	173533	1789	0	0	0	0
2832	2664.06	18.36	1565	151805	1565	0	0	0	0
2833	2664.9	26.41	1475	143075	1475	0	0	0	0
2834	2665.74	31.39	1662	161214	1662	0	0	0	0
2835	2666.58	24.99	1651	160147	1651	0	0	0	0
2836	2667.68	24.95	1638	158886	1638	0	0	0	0
2837	2668.92	29.43	1616	156752	1616	0	0	0	0
2838	2669.75	28.93	1353	131241	1353	0	0	0	0
2839	2670.59	23.2	1151	111647	1151	0	0	0	0
2840	2671.43	23.36	921	89337	921	0	0	0	0
2841	2672.27	25.12	733	72567	0	0	0	0	0
2842	2673.11	25.03	652	64548	0	0	0	0	0
2843	2673.95	24.78	568	56232	0	0	0	0	0
2844	2674.79	27.94	480	47520	0	0	0	0	0
2845	2675.63	25.89	368	36432	0	0	0	0	0
2846	2676.46	27.62	210	20790	0	0	0	0	0
2847	2677.3	22.42	120	11880	0	0	0	0	0
2848	2678.14	21.36	95	9405	0	0	0	0	0
2849	2678.98	25.78	96	9504	0	0	0	0	0
2850	2679.82	25.34	98	9702	0	0	0	0	0
2851	2680.66	19.84	102	10098	0	0	0	0	0
2852	2681.5	18.45	100	9900	0	0	0	0	0
2853	2682.34	16.49	100	9900	0	0	0	0	0
2854	1878.15	7.42	102	10098	0	0	0	0	0
2855	536.87	0.17	103	10197	0	0	0	0	0
2856	2684.85	32.66	103	10197	0	0	0	0	0
2857	2685.69	24.88	103	10197	0	0	0	0	0
2858	2686.09	24.57	97	9603	0	0	0	0	0
2859	2686.88	34.5	97	9603	0	0	0	0	0
2860	2687.72	36.58	64	6336	0	0	0	0	0
